file_name,image_base64
beehive_front_honey,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEX/5H//zl36qxzCnWK4lF/ojAivj1WLi4qfhE3IagiWdEF+YjdnUCzLrXbBAAAAh0lEQVR42mNwNgYDE4YlaSkuLm5pXgxL3NJcXNJcvBjO7DmzGwjPMJycqhSqOlV1DsOpVSCwdA3DFq+0tLSUFm+G7R5AxcYt1QxbPIC0MVDkVAcYANUYW4UqLjb2YdgB5Ap0dHQz/V69eoMgEDMcd3HLcHVxq2HYluKS5ZaWlg20C2jR7tNnAAGgPHKdaCMHAAAAAElFTkSuQmCC
beehive_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXCnWK4lF+vj1WLi4qYfkeKaTh+YjdnUCxgxACvAAAAcklEQVR42kWMMQ7CQAwEB4kHYCsH9VmEL6Q+KaJPAdQXweUBCPx9rGsYF96VdpcDnR2LZRG1xKImYpLwzVuc87l1Hn+xmo1mduE5d67UFD6XI+8h6pSJOsSnnHjNnTsV9kBkRM8iOrFmGTV28K25t6//AFLfGuZuiVk4AAAAAElFTkSuQmCC
beetroots_stage0,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAPUlEQVQ4y2NgGAWjYBTgBaGrdf+DMEmavPo1/qOzkQ3BayCyZnziuNQxaBdo/VdLVoVLgtggMXTNyGpAAAD6OB1Ayroi9AAAAABJRU5ErkJggg==
beetroots_stage1,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAATklEQVQ4y2NgGAWjYPiC0NW6/736Nf6TrAmEQWyQZhgbxkdWiy4PFtAu0EKxFaYIJodsEIYLQRxsToZpRObjUguWVEtWhUuA2Mh8XIYCACwKOtRy9LcDAAAAAElFTkSuQmCC
beetroots_stage2,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAABVqy1KjygrcComYyWbIhp0IwO2w2PuAAAAAXRSTlMAQObYZgAAAE1JREFUeNqtxMERgCAMBMAjOLyBNECCBUAGC1Cswbf9V6FFsI/FOi7+CQiZt0YJ4kUmO0OaXc+qO3K6WIdFkEEq9QIq8M0rEAbuJxzvB8ekBqXGQLsMAAAAAElFTkSuQmCC
beetroots_stage3,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEUAAABVqy1Kjyi/JSkrcComYyWbIhp0IwNXx/rHAAAAAXRSTlMAQObYZgAAAF5JREFUeNqdwT0KgCAAgNEv6WfNoL0g6QBBrSVEexQewMFVCvX63aH3+Et2NICgqbOBHllv/bkLSau0NtemGfWlQv4oRLp3XxwDRaDymJXKERPRUy5Yh/W8c5pcnNwHKPcQGYD1oCEAAAAASUVORK5CYII=
bee_nest_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEXIpnG8mG2igWZ6VzdvUzoHp6JYAAAAZUlEQVR42jWO0Q0EIQhEn9ECltMGLtkC9KSAJdh/TYcmy+NjEgYYlrquaEw+gTSMFFCxMpfPJ0S+II2bkQGexq/iyh4Ven5FPZ6Ca+rHA6lXxl6Xfg5G2Y3BFbTzVL7S2BHmUv8DQmYPJ/tF2xMAAAAASUVORK5CYII=
bee_nest_front,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEX73HX3zkbZpFPIpnG8mG3IhkSigWaJZEV8UStvUzpwTC5iSDFQMxsnMtbNAAAAgUlEQVR42i3LMQrCQBRF0Wdhn7+EfMkKgoLWYi0Z3gYspkkjWLoOkUc2IGItjLMAmyzKMeTALS+sQkHArLTEEe61eecNlCUNzysWMKte4xm1mXmfTyCd7EUMStKF2+myVduhoVvh4Azp80gqsBu/DIHEJr/bPxzSLca4j7ivgyTpB8TrKcx+ms9cAAAAAElFTkSuQmCC
bee_nest_front_honey,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAM1BMVEX/+c/73HX63in3zkb6vynZpFPIpnHqpha8mG3qjhbIhkSigWaJZEV8UStvUzpwTC5iSDE720KRAAAAgUlEQVR42l3NSw7DMAgEUH6DE7Cw73/akrTJog/EYiQ0pKr8iGAm/SV9g3sJlw6BQAuq2ru+9lpzEyuzXnidY0wm6BeQwyxB0YBoaSIRVLt6L1PEvJ6WBicPEO4XvZkCFH/EzQF1e5Cv8xwzIrynkXe9pL/oSBOKvB1HJtV0Ea/XB2cxByAh01YHAAAAAElFTkSuQmCC
bee_nest_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEX73HX3zkbkxHTZpFPIpnG8mG3IhkSigWagajR8UStvUzry0V7tAAAAaklEQVR42i3J0Q3CMBCD4Z8NOLFBmKBYygQVE3BigEBWYIV0g94KTNmTmk+yH2ww4GJkrpksaTE1VbbYR4wRnI8ZypLsRm9SbUsl9rFFQkUqpYg8envcRZ+I6Vw+a+f1/Pqa8J/72935TwejFieUCFnI+wAAAABJRU5ErkJggg==
bee_nest_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEX73HX3zkbIhkSgajR8USthNg9ZAAAAZUlEQVR42jWO0Q0EIQhEn9ECltMGLtkC9KSAJdh/TYcmy+NjEgYYlrquaEw+gTSMFFCxMpfPJ0S+II2bkQGexq/iyh4Ven5FPZ6Ca+rHA6lXxl6Xfg5G2Y3BFbTzVL7S2BHmUv8DQmYPJ/tF2xMAAAAASUVORK5CYII=
bell_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAWElEQVQ4y2N4uVH0/6fdXmD8/24UGMP4IDkGQgCkcFWb8v+ebN7/1XEQDGKDxEByRBmArBnZEKIMADkZpgnEBjkbmU+SAbDwIMkAir1AcSBSHI2jYBQAAQAWA56MGfTNfQAAAABJRU5ErkJggg==
bell_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAU0lEQVQ4y2NgAIKvZ9T//7tm+f//G38wBrFBYgzEArjmb70ohpBmAEjz0DUApPHf/71gDDcIiIk24PI0I7CNyBgkRrLtZLkCFoXItpMVDqNgKAMAQau86jcjkTcAAAAASUVORK5CYII=
bell_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAW0lEQVQ4y2P4/633PzL+938vGMP4DIQAXPMbf1RMrAFg26Ca/l2zBGNkQ4g2AKTx8jSj/z/3KiMMIdoLUANAmkGGwAwAGU60Adi8QLwBlAQirugj2oBRMAqAAABectWZNo0zMQAAAABJRU5ErkJggg==
big_dripleaf_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAG0lEQVQ4T2MIyNT5D8JOobr/GUbBKBgFIxkAAGOvBYxZEeHzAAAAAElFTkSuQmCC
big_dripleaf_stem,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEUAAABwki1sgDFQaSxCVS00oV6HAAAAAXRSTlMAQObYZgAAAFVJREFUeNotzcENwCAMA8AEMkARC6TQAQJ0ANSy/0xVHfzxSX6YiKKd9Cd2awfUlR1BORu2ypmQ1dQhzwaVjVBRnMo9oVSvUfYyFFB6/cxkOaZMQIAP5SoHHB4C4xsAAAAASUVORK5CYII=
big_dripleaf_tip,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAATElEQVQ4jWMIyNT5D8IFk3T/t6ywQcEgsZwGQ6ziMH0MMADiOIVCNIAUwDDMcJhhIDUoGtEBSAGyQSDFMI0gjFMjLoNI1jgKRsEIBQDZAVIhcnzlTwAAAABJRU5ErkJggg==
big_dripleaf_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAACYxECEqDxwki1sgDFQaSxCVS1g/ZoSAAAAAXRSTlMAQObYZgAAAG9JREFUeNoNxLENwkAQRNG/EzrxXErGigqQqIQCaA1TGR14LyEgYLH09HTPvFwzb4J93wtkOw6hIDzBegGGkxgER2Iax4r6V139Lj1oCj6aDiBWdRDGJc+BxxrauruqFoVjDIf1zXHOkU+x5bLlwh8biyK5TG+WBAAAAABJRU5ErkJggg==
birch_door_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEX/9ub28t7u6t7u5tXj26/b0qHXy43XwYXIt3q4qHWllGeei2FbPh9ELheujzC9AAAAe0lEQVR42hXHMQrCQBQG4flftggSyMYyhYYg2IoewHNZeTvr4AEsvMC+sLayrjDFN83j+kycu1uTj8s4qu2M72upYTBEDRD4zAxpnoLyYccbN5UJsU+GFxznD19jRX2nFOwuIj0EJwJSkze9WvnWxCokTL0XEWO4nAAoP9ToKKDFa0JBAAAAAElFTkSuQmCC
birch_door_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEX/+ub/9ub28t7u6t7u5tXj26/b0qHXy43XwYW4qHWllGeei2FbPh9ELhehYyW4AAAAd0lEQVR42mMoSwODdIaM9vKKjvKKLoaM2bt3r1q1EsjYpGSkrKTaxXADxjixxcXZxMW1iiF9k4igoKMakLFRREjRUQzIWOKibASWWiisbGQoCmIwCxsagBhLnF1cTIBSGYtUhBSdVGEMtW6G9MUghtlthusQxmkApf4s+2KG3MYAAAAASUVORK5CYII=
birch_leaves,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEUAAAC3ubeYmZiIh4dwbXDPPYg0AAAAAXRSTlMAQObYZgAAAGVJREFUeNoVydERwjAMRMGHdQUwVCAmKUCJXcCRqP+agP1dSkWXG22tSBYsL2RxUhufHdax4xOjsK7SBX7kFBPdY7IZmNgvxMLRoxb5u4q+wQcjbaJRtC5GudO80WOP50jIMf8XX3aQDxX9VxxpAAAAAElFTkSuQmCC
birch_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEX////u8erw7uvY2M7e09W+vq5gXlQ2NCp5/NgbAAAAc0lEQVR42hXN0RGCQAxAwUe0AOngTCiASXJ8q1CDDTBwFei177gNLLq6poaSqkhuDte1qDpQ29dhxu3dduzgDNs8ls6h+ULulZzhkqMhUYYbAzA9R8ScKIjmQ3AoDBibm5exNj7/am2dvgdy1hNbClOY/wCukxRfQvi7fwAAAABJRU5ErkJggg==
birch_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEX////r6+fXy43XwYXIt3q4qHWun3aZloKllGdRT0evoDs+AAAAjElEQVR42h3LsQ6CMBSF4UP0AUg0Ic6aONfbNmETvRadKX0BSuNKYGF1cjTBhNe18k3/cA6SLhvnXZJiRVIeriTQv4Or63DE5rUnSTrH0HCkSkyVaZ3XBb7+zuyNwFCZm7XqjHUM7/USzNYU2Dbm2VpVxg1H+n+XRCf9wORciHL0xPLCJJDOXYps/PwA/dokcvBDnbsAAAAASUVORK5CYII=
birch_planks,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXXy43XwYXIt3q4qHWun3allGeei2GOL9VAAAAAcElEQVR42g3CARXDIAwFwM/DAAk1kGQCVoKDDQeAA+JfQnvvwAV4XyD9CSk5hMS8yYUxR6wTG+WLjKQ3hFtvQgwX/RCbI9aIWHOjJMWrgonMzTqSuqt6RcwRZ+xALqkiJ0DJ7WZWWONO5o6zz3+ciAdixhUFVj2uwQAAAABJRU5ErkJggg==
birch_sapling,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAADj3brJ16Wsv2JsnjhafjNRdC0iA6QfAAAAAXRSTlMAQObYZgAAAF1JREFUeNpjAIEABghgcYAyWE0DIAIBai4QhquyC1jIxUwoFSziECRsBlEUkhwCZrC6KLuYgAXczIJTQIwwZ0E1VpBuZ0VBF4guFyEWBogu1wQIgzmMAcowYWBgAAB1HAx0NUSrxgAAAABJRU5ErkJggg==
birch_trapdoor,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEX/9ub28t7u6t7u5tXj26/b0qHXy43XwYW4qHWllGeei2FrSCNbPh9ELhd7vTI9AAAAiUlEQVR42hXBPQ4BURQF4HOeG0LE3DfRqCQSNbEBjdiJvWETswKFQum303h3plHNu+L7eLDopkbJJ8SEGCRt8FcJ9pU2ebIWuBdP70PYlJ0lewia7/l8fSC4eoJBBUZoC4pxpiF+k8Bv09dnwAAUyhoQZXc+bt8qKBczjC4eWK5222ZY85iobix+jXExHmnpvncAAAAASUVORK5CYII=
blackstone,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEVOS1Q8OUcxLDYnIhwgExwWDxDY/pChAAAAdUlEQVR42hXGwRGDMAwEwBvSACIUEMtQANLRgGU1EJv+W8lkX4vKPEapDVa1a9kmpjNU3onQ2mTlDSvCz6vfEFm87+NBwUne34DysWr7P1GOGQHvjAwlmua8RE6Y1DRsDpWNVAZkPQdbb1iXnCP6BT+eke72A4yWF+8FcBD4AAAAAElFTkSuQmCC
blackstone_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEU8OUcxLDYnIhwfEhsWDxB1RF0bAAAAb0lEQVR42hXJ0RWEIAxE0YmHAoZoAQQoYAkWgED/Na1+vndhiE61jSHaXW9iMPPsNLg+PH5yIO+J+siJnGrbOxY4ePk9O5p8e0Vk1hTj5BueRHdHmFSUZRAj6mJCYLAyccCh3j9uNJNqGdqjIYzrD3irD2j/AGu4AAAAAElFTkSuQmCC
black_candle,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAARklEQVQ4y2P4//8/AyWYYdQABgZFBZP/FBmgrmb7X0pCnWxDGECaQYaQbYCFeeB/f6+S/xR5AWTIEDaA4kAEGUBxNA6oAQDp3t4oQptUtwAAAABJRU5ErkJggg==
black_candle_lit,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAT0lEQVQ4y2NgGAWUA0UFk/8UGfAkT+//Li8h8g0BaQYZQrYBnmZ2/2PcAsk3wFDb/r+zTQj5Bqir2f63MA8cQAOkJNT/gwyhyAAQHroGAAA1UiM4W9hgcQAAAABJRU5ErkJggg==
black_concrete,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAADFBMVEUKDBEJCxAICg8HCQ5GCpt0AAAAW0lEQVR42mNpVtn+mWU9tw4HS9WGtnyWnZ1JriwtsW9VWRQ/ZPuxnHxxSozlS7dfJcvZ42LzWLwV355mKWdSymHpV0rpYWHs323IMiXeVY6FYU70TZaHZqs/AADNlR6Ejkkl5wAAAABJRU5ErkJggg==
black_concrete_powder,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAIAAACQkWg2AAABp0lEQVQoUzWS4WrEIBCEfYJeUBRFUaIYEi5HSzk46HE/2vd/qH6rLUgw7szszqjSNrS2t74fxy2XFtNqXLIu/e1t1Dqc50cuHaRxUWkTKYdY1toX40MoPmTQtW2Px1NbKYHxoViXX68fdbt9Xq/vFMrat+0KedEwGl/kaQ7U+cw+pSqEi/a1bvRC5rJ4QXjhGBNopW00Qx4OyFKaohEF/hmGcsoVPyzrE3xU6TzMBKrAFD+L9tbH1g/GoxWmoaGymMCG/tqE3g/MsJRzyfkCjunXtbsgpyBiLDhBFdqMBHlGVcjv+8kR/6LXtsHP0zcLFfYzJfgSK+3wSkTIwyFTY2WqgRACNlBEmjyVHUZZi4lkhyRenU8zFn4ZFRvEwJCISgcZGt82MToLP/QcQQe6QWASFrmhq0BzSms2zCDuvSBEte217WWMRJhE/LZYZUf3Uvq8V5jP5zdohN14I/NyRM5LYnIPnDIDoPv9C4vcALNyQjJUyc2MqeTGTFSQ9DDqeTA80txmBuC2/ZwPRAj/t6FGPmFk4uJ4CPMZkw8l6Z8rwSAqTBt+AQcTVAXHo55jAAAAAElFTkSuQmCC
black_glazed_terracotta,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEWZIiKOICA9QUWLHx86PkM2OT0yNTgvLzUsLDIrKzEnJy4kJCtXDQ1FEBAdHSEYGBsREREGBgYAAACz1MDFAAAAn0lEQVR42hXKSRaEMAwDUalDwE7wEN//sG20q/8EeUBRsmRXb0EIjIejpAzDDtAtqjulEDUSBJdu0lbRgomNpY9ESxmbINqtq4XnZACEIlauinQOOAYXkUoCPl53VKWRCXnh9AZV2Ybgy+HfsLOqGET3fV8/pBF23Mx9zu+RrMAhRndffihG4eB1v/yecyKMfJP+wbwadlUeWsP0a17zD4kfCNgAlNKpAAAAAElFTkSuQmCC
black_shulker_box,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEUgICQfHyMeHiIdHSEcHCAbGx8XFxsWFxsVFhoTFBgSExcSEhcREhYPERUPEBUOEBQODxQNDxMNDhOGeI6qAAAAgklEQVR42m2OUQ7DIAxDY2CmMyw0vf9hV1RW9WORXqJE8lNMOUulvPvJOT9WhpM+Fi7LToCTDajeTQRSAoDZGNaJVXYdihN3cTkMeSW8mZiAdO0ADxPzz/jHUV32GvUhXX9M5x0RDbDHIfuGRE4SOGRlH6y+k+4TmatHNEV0HdFafAG8egWSXLSq9wAAAABJRU5ErkJggg==
black_stained_glass,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAMElEQVQ4y2OQlJRcTAlmgDLSyMRYDZhNiQGzKXHBbGp5YdSAEWPAbEoMmE0TL5CNAW8SwFYjg9GgAAAAAElFTkSuQmCC
black_stained_glass_pane_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAOUlEQVR42mNgwAMkJSWfSUhIPGMgF4AMEBcXp8wAilwA0kyxASBXDFwYgFwwsAYMvBeGQUocGl4AAKWqJc1Obgs3AAAAAElFTkSuQmCC
black_terracotta,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAYFBMVEUnGRMnGRInGREmGRIoGBEmGREnGBInGBEmGBImGBEnFxIlGBEnFxAmFxElFxMmFxAlFxElFxAlFw8lFhElFhAlFg8lFg4kFhAkFg8jFhAlFQ8lFQ4jFg4kFRAkFQ8jFQ8CkFywAAAAqUlEQVR42hXEUUICMRAD0KlId8NaSTTjVJR6/1sK7+OFq8psqBd4reWwe7u8y9IJ067gtzzXNHiQ5+tHDDDXqjfZkjKDfcf4WzdXazIdnWDqiWPQPQDS5UuWr8DI2O0CCpssEYgdx/K0zQ1bDwXkOcsl2cfR9khx3lv74mhdcsXdj8XPrWEMQOEHZTlePVNi8DjAU07nb6XOPUT+LGeZY3gmgk/oz/O2zH+7CxBeh26GYAAAAABJRU5ErkJggg==
black_wool,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAZlBMVEUlJSkiIiYhICUeHiIcHCAbGx8aGh4ZGh4ZGR0YGBwXGBwXFxsWFxsVFhoVFRkUFBkTFBgSExcREhYQEhYQERUPEBUODxQNDhMMDhIMDRILDRELDBEKDBEKDBAJCxAJCg8ICg8HCQ7sjdmYAAAAwUlEQVR42g3LR4LCMBAEwIZt2QpYVvCMkHHQ/v+TcKpT4S2fnqam3t57jPuFNQDGltovrf+nZBjW/ORSLZ17wAasMrNKYivkKiBCbus030OjHtO03zhHYxtvaUPqpX0DYOaUcjTwBbALRH54sutMH0hYdyp9E616pfI5oGUz4y6vFoDsAJDWgr9kagxpX7G310tkcr1pGGMLEBk3n8dIU3RAuOD8A7SxjuyYM4Hn31oYwwyjujjpuBqXLnxk8ezN8Av+gQ6Fk6kklQAAAABJRU5ErkJggg==
blast_furnace_front,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAMFBMVEXFxcW1tbWrrKucnJyPj4+Ih4h/f39yeW50dHRoaGhnYWFZWFhPT09JSEg/PkIRERHRTq5XAAAAlUlEQVR42mNgcpkxY0YnkwuD3s2z7+7e07vJ4Lv97pnTe3y3M7SXvr377kx7KcO8N7t277n77iVD393be97eOXOCofdoaGhHx5wTDHOOMjAwKc29yTDvhdGnT5/nvWRwZJ4EZGwUYZgyedLnz583WzJM6S5mZmbfCmTElgPBlUiGrbF3b+/evTWbYVtYBxCkZTPshgIA7yVNERWIgxwAAAAASUVORK5CYII=
blast_furnace_front_on,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEXFxcW1tbXwokKrrKucnJzthwqPj4+Ih4h/f3/tXQpyeW50dHTQVA1oaGhnYWFZWFhPT09JSEg/PkI0JtxmAAAAkUlEQVR4nF2P2w7EIAhEcaFipSyX///YBdOnPZOYcQxkBM0UwgdvfKi8whxAWtcLb7IxJujUCi5qGZFWILbp09rGJ+DYLzFZwZijsAMvA1u85GWtDv4AwDlVWqLtATPUI7P2ZHuYYTvC3c28PcjefJ7TvT1Uf7dvbfMO6y+Sp4XnmXMBCeeme2gHdTA0iKgR+gOHBQtNKcxt3AAAAABJRU5ErkJggg==
blast_furnace_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAALVBMVEXFxcW1tbWrrKucnJyPj4+Ih4h/f39yeW50dHRoaGhnYWFZWFhPT09JSEg/PkIy6i1VAAAAjklEQVR42iXGsQ3CMBAF0P/NUYFEnJImNgVldiCipsoCjMEyLELFAKBUkVLEbBBsEKJIcYB41aOp6qQ8VCi7y9CHspMirIOmIkz27ZbL99jyuLuS3o4GydNr38h9SE5vWIjGPHrEueQrCzCfcdPgZyL1UzNafRlYWsYHBA7JxUzEn7+jn4rJnAnOgCf8fQBi/jAJqhlMyAAAAABJRU5ErkJggg==
blast_furnace_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEV0dHRoaGhZWFhPT09JSEg/PkI6Ln9TAAAAdUlEQVR42g3GsRHCMAwF0O8c6R3IAsim5ywNkLOkHoK0/yrkVQ+13ImeFShqGSobdiXJkAOreBrzG/voMUi+aJ6ZlleaK1E70d1GE5t4pUWmT3T+CVMb6EosyhMPtozwE2uYBckHN21KEgeKSqhHRa0bES3LH1x1Gkqt9MwUAAAAAElFTkSuQmCC
blue_candle,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAR0lEQVQ4y2P4//8/AyWYYdQABgZFBZP/FBlg5bv0v6n7LLINYQBpBhlCtgGuUfv+O+Qf+k+RF0CGDGEDKA5EkAEUR+OAGgAArTbrcRAEnjwAAAAASUVORK5CYII=
blue_candle_lit,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAT0lEQVQ4y2NgGAWUA0UZ8f8UGZBY8/N/Sdcn8g0BaQYZQrYB+t7n/luF3yXfAEv/rf8tgo6Tb4CV79L/rlH7BtAAU/dZ/0GGUGQACA9dAwCKfi/oMlnFXgAAAABJRU5ErkJggg==
blue_concrete,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAADFBMVEUuMJAtL5AsLo8sLo4a/XV9AAAAW0lEQVR42gFQAK//AGqlmokAlpqZSQDRVZjqAKmpZp4ACWlpRQBaWmmpAMph1noAqlWpZgBmdclVAKqtlFUAZaaa2QBlZhlaAFmp7pUAWaZVqQArtmqlAKkpabg7UCEMDMyluQAAAABJRU5ErkJggg==
blue_concrete_powder,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAIAAACQkWg2AAACJ0lEQVQoFR1S24rbMBD1X5W2xEYSIyQhGTkmG7JP/aC+LQtLrvgWX0nirNtuH5Y+lP5XjxeMsaw5M+cyQcS2Lrn69I639TcT90IWpComciYyHLks4/S+evwTsi2nLMCFdp3zV04lpwPjx5DtpK6Mu2jbPzz+BQwY7dp4OTJeBFLXfvVT6gGlTJwivverV0wQqtS2c8mdVI3GypxRQKoDoJT6jAZcFhHbYY62NboswifATNyRrp2/KdMJWSpbBEJWyqBHSbIU8owPqRtSDUrDaBvxgzQtoRffLte/jWsAOEGGkLkyk7YNeDMqGM+5OPnVm417uBJGO1BKHqZF+AJKmU8nkhmoL6IXLgpBuXGtMg0XmfPj5ts/4zrjBjDEE4APBFg/QhknyDiQgqQRMkK2Bwb/Z2PSKd282/gKQANKLnm17pKsf3ECtx4YVCszMtrjDzTMA2nOJ/iyePbpCOnIKFlPIIoh2mLmgFKQkbrD1axNnLQdAtzh+fT5O/w2viXVKn2OeBYvJ2UHbbo5OCDjH3I2Mw+QK9ovN2+kcpzBePbbNAiONFzOrJ+0qedAVLGIngPI/TABudRoDDeRg1BHZap4hZhL1GHTuKw4nbBmgY0HoWqk+zV8AntsEfJW5kLyrOxFux5zlGmRYJxOEqJBBnvqkouQaF987AJs7TgdjeulmRMEDKbZpEdlgBDAgfGDdlW6fofliNa4G6bDX7BnfFYF6TCXi+N/PcM2Zsvk6bAAAAAASUVORK5CYII=
blue_glazed_terracotta,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEVFd9Mjicc8RKosLo8jHkMgGzjCgFGqAAAAc0lEQVR42iXJwQ3DIBBE0cmgFGBoYC0aQCw0EDZ3YrP9txIk357+R7Fu9m2K8GAgtdvd1fDrchy8FbNE1TMYLhYRPRtmJik1gZWRzALJG7EGjNdOAQa7EmPJBjep4W0K7Z9U1PdSJ7M62lgiBwt0rLlcwh8+oRWuRHt+jAAAAABJRU5ErkJggg==
blue_ice,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEWpyP+OuP50q/5so/1rnfup7hzOAAAAaUlEQVR42hXJ0Q3DQAgE0b0OAkkBuYUGDDSQg/5riv0x0pMGHazz0sSk1Sx7kFHbGlUhflUj56seFbCW5X0IP6KfEaIu4bNRW5n2W0i+mWxDm7FsDHNruhJ3PcFCJqtJR4b4IRW51TfF/jNkFbTHymVnAAAAAElFTkSuQmCC
blue_orchid,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEUAAAAvzv0qv/0nqfRVqy0cktZKjygXfATwu876AAAAAXRSTlMAQObYZgAAAElJREFUeNpjIBIIQWlm5QAGZjAjzIDBSAHECmFgSGUAgwQWsEwAQ4ADiGFkxmpkAGKwMjgoMjCAQUoAlMGewAAF6QxQUMDAwAAAYAUGjtW9dUwAAAAASUVORK5CYII=
blue_shulker_box,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAP1BMVEU0NpwzNZsyNZoxM5gwMpYvMZUvMZQuMJIpK4kpKocoKYUlJ38kJXsjJXoiJHghInQgIXIfIXAfIG8eH20eH2sHIsdsAAAAkUlEQVR42j2OUQ6DMAxDYxc6s4UuJdz/rKNQzcpzJH84MV9X91o/7eLaX6s9pOiTcFtDpAZvYItmLqIUABymtCZMGUml1RAJ4DY9HTAsQAGp2M1VyGdA6DTXAgCFwL8DIMjhW7i9+oYpUvcfABc+CZTmMsLm2RGs8UaRBgXqbvXo2uKQIgZu4S1z98zmZ+57/gBlmAbOQJgi3AAAAABJRU5ErkJggg==
